rcasiteid,Gen_lat,Gen_long,SOCstock100
C1110C59,41.18,-88.98,184.335473985845
C1110C60,40.86,-86.46,184.323641029077
C1110C61,40.71,-85.34,136.983575508997
C1110C62,40.85,-88.39,170.873468223715
C1110C63,40.88,-90.48,196.187976126523
C1110C64,40.57,-85.56,
C1110C69,40.22,-90.36,146.651155937652
C1110C70,39.73,-85.21,73.4591913521659
C1110C71,39.57,-88.67,100.727431436919
C1110C73,38.9,-88.1,77.6936602903267
C1110C79,38.71,-87.93,70.0923060720879
C1110C94,38.69,-88.66,65.2804486622024
C1110C95,39.35,-88.2,103.424254917429
C1110C97,41.9,-88.58,157.983047468762
C1110F03,39.43,-91.31,
C1110F04,40.42,-87.35,70.3584394888153
C1110F05,38.71,-92.02,83.7685387496226
C1110F16,38.94,-91.05,73.1582988297068
C1110P01,41.79,-84.23,134.914076453915
C1110P02,38.95,-91.1,101.40013175665
C1110P03,39.07,-92.14,90.3118526661043
C1110P04,40.51,-83.35,
C1110P97,39.77,-92.31,136.284730679798
C1110P99,41.01,-85.36,144.571293880978
C1110W01,41.35,-85.19,180.832118754375
C1110W02,41.16,-82.62,136.160761469855
C1110W03,42.24,-88.1,222.790481239378
C1110W04,42.7,-84.84,177.2223398997
C1110X01,39.33,-92.0,97.4436490527751
C1110X02,46.28,-88.66,109.308823250549
C1110X03,39.46,-91.66,98.5096043385597
C1110X05,39.63,-92.12,93.8491413455316
C1110X06,39.72,-90.86,117.171595956499
C1111C01,38.37,-87.47,63.589281662646
C1111C02,38.5,-87.1,66.4084164779282
C1111C03,41.3,-89.17,106.363462629805
C1111C04,38.49,-87.03,
C1111C05,37.94,-88.12,48.9870757659657
C1111C08,41.72,-90.22,64.5373741603438
C1111C95,38.69,-91.1,93.1286438300788
C1111F01,39.32,-83.19,76.3564334843505
C1111F03,40.42,-89.47,150.278144698707
C1111P03,41.64,-89.68,112.306761799376
C1111P05,39.46,-83.26,72.2589250652764
C1111P07,40.17,-89.89,49.8808959133965
C1111P91,41.72,-90.36,70.3151014843992
C1111P92,39.51,-85.19,108.24237093498
C1111P94,38.75,-92.58,130.453952788817
C1111P95,38.6,-92.49,98.9765789786108
C1111W04,38.7,-90.61,24.7661867338091
C1111W05,42.53,-89.57,127.369180026756
C1112C02,38.06,-87.3,92.2178582183853
C1112C03,38.12,-88.34,63.5276687676435
C1112C04,38.93,-87.47,94.8762814463824
C1112C05,38.25,-88.25,70.9718052049134
C1112C06,38.45,-88.64,59.8145728805431
C1112C07,38.74,-87.66,127.872287134536
C1112C98,43.33,-84.07,286.779796388261
C1112F02,40.9,-82.23,96.0893588872126
C1112F03,38.73,-88.47,159.832453341343
C1112F08,39.07,-89.03,146.911588088881
C1112P02,38.62,-91.37,51.7642820574208
C1112P03,39.44,-91.27,137.919816588144
C1112P04,41.07,-90.47,263.850658678983
C1112P06,41.49,-85.93,1192.26410071958
C1112P95,38.03,-88.49,62.5169287394653
C1112P97,37.92,-88.63,78.6292876742095
C1112P98,39.77,-92.31,
C1112W03,40.49,-89.91,330.379151047116
C1112W04,38.82,-87.84,155.520800942799
C1112W07,37.67,-88.49,121.828993047238
C1112X06,40.07,-91.23,37.4203738014311
C1201C01,42.38,-77.68,49.9841931169319
C1201C02,41.04,-81.27,46.702874029509
C1201C03,43.03,-72.45,97.5084025480493
C1201C05,41.98,-72.5,69.3634809999773
C1201C06,40.97,-75.03,96.9112513901468
C1201C08,41.39,-70.54,129.332358003835
C1201F01,42.37,-71.64,227.935045075992
C1201F02,42.75,-71.68,193.995036896478
C1201F03,43.72,-72.22,205.509182137968
C1201F04,42.63,-77.43,55.2844542379981
C1201F05,41.28,-75.04,487.116364552325
C1201F06,42.26,-72.48,172.544970552982
C1201F07,42.54,-71.7,364.184681532822
C1201F08,42.7,-71.73,213.601180244976
C1201F09,41.65,-70.42,406.495385611352
C1201F10,42.56,-70.84,280.426827652859
C1201F11,42.9,-71.28,315.14157985388
C1201F12,41.03,-75.47,308.306506494966
C1201F13,41.18,-75.2,114.928227536549
C1201F14,41.76,-73.37,346.578810976372
C1201F15,43.41,-73.17,
C1201F16,41.57,-70.62,185.718192837988
C1201F17,43.87,-70.39,100.584141650619
C1201F18,41.62,-74.81,158.542456962596
C1201F19,42.91,-72.51,162.083928779572
C1201F20,42.9,-76.9,304.930287607389
C1201F21,41.6,-71.73,307.737785730865
C1201F22,41.49,-76.14,101.578706102755
C1201F23,42.07,-77.13,46.1167203312888
C1201F26,42.38,-73.69,103.372579521865
C1201F27,40.77,-82.12,62.1634294530875
C1201F28,42.8,-75.59,170.175071384654
C1201F29,40.97,-74.71,190.749150192413
C1201F30,42.37,-72.64,75.9753820519842
C1201F31,42.3,-71.99,219.311190652763
C1201F32,41.75,-71.08,164.898518593864
C1201F33,42.25,-77.11,62.4923555697399
C1201F34,41.57,-71.59,407.968194219098
C1201F35,42.72,-75.92,315.442270731035
C1201F36,42.05,-71.82,305.46407796577
C1201F38,42.24,-77.15,89.3397102674611
C1201F39,43.73,-76.1,85.9220387614845
C1201F40,40.9,-72.65,270.08853271131
C1201F41,44.46,-69.84,131.383768251531
C1201F42,41.19,-75.02,266.956529219945
C1201F43,43.55,-71.15,177.834261538487
C1201F44,41.64,-79.61,114.425846200139
C1201F45,42.38,-77.32,70.9865698859259
C1201F47,40.92,-80.46,144.986956431604
C1201P01,42.15,-76.06,100.954079979666
C1201P02,43.95,-75.76,154.894137516421
C1201P03,40.97,-81.5,82.0354743292607
C1201P04,41.36,-74.21,129.279946929255
C1201P05,43.07,-71.56,228.672521081188
C1201P07,42.67,-77.5,73.7024435716133
C1201P09,42.57,-73.79,71.3468786296866
C1201P10,43.16,-77.9,182.575462677362
C1201P11,43.2,-77.39,89.4400911136832
C1201P13,41.54,-74.25,68.5889802129426
C1201P14,41.59,-75.3,122.004467054479
C1201P15,41.45,-72.65,153.243044003687
C1201P16,42.1,-76.84,51.4200539865503
C1201P17,42.97,-77.22,69.712573645767
C1201P18,43.1,-76.32,85.9831092515833
C1201X01,42.82,-75.62,105.414075002695
C1201X02,42.82,-77.69,65.5847819620897
C1201X03,41.58,-75.99,109.007205566562
C1201X05,43.01,-74.3,199.836759409479
C1201X07,42.51,-77.56,68.0586954238649
C1201X09,43.33,-76.74,118.274125899293
C1202C01,41.93,-73.51,95.2646478872749
C1202C02,44.11,-73.26,66.3622957090292
C1202C03,42.24,-76.24,154.295474303897
C1202C04,41.9,-79.98,111.2686970897
C1202C05,40.94,-81.32,1246.41330210086
C1202C06,44.02,-70.17,100.255335552617
C1202F01,42.52,-77.71,275.538135676087
C1202F02,43.5,-71.67,114.509951641916
C1202F05,41.74,-79.91,180.326521628677
C1202F06,41.93,-80.08,
C1202F09,41.36,-79.9,
C1202P01,43.17,-71.77,131.338949495025
C1202P02,43.5,-75.4,117.574606701936
C1202P03,43.34,-77.93,148.913463210161
C1202P05,43.23,-78.55,379.179537906769
C1202P06,41.82,-72.82,304.107517596309
C1202W03,44.35,-73.72,644.473026751695
C1202W05,41.34,-80.31,257.032031422407
C1202W07,41.97,-71.68,220.169154637663
C1202W08,43.77,-71.27,165.720026882041
C1203C01,43.02,-76.79,1282.03758509666
C1203C02,41.31,-74.5,2318.2023532738
C1203C03,41.29,-74.52,2946.09382135808
C1203C05,41.34,-74.39,3662.99690442883
C1203F01,44.87,-73.3,634.300128419504
C1203F02,43.32,-70.83,2664.7270761368
C1203F05,41.57,-71.05,1241.30456077083
C1203F06,43.19,-72.09,3835.0027811209
C1203F07,43.29,-75.98,3510.80506519986
C1203F09,42.06,-71.52,3248.80647960639
C1203F10,45.0,-67.15,4066.20516966674
C1203F13,42.77,-71.28,4064.59824427129
C1203F14,43.82,-74.6,3537.17216010127
C1203W01,44.6,-71.52,3278.60098697128
C1203W02,44.98,-70.75,3159.2757441924
C1203W03,42.8,-72.15,3299.80232409586
C1203W04,44.65,-74.68,1548.4051145573
C1203W05,44.69,-75.23,3587.63632943835
C1203W06,43.7,-73.8,1472.81859391572
C1204F01,44.33,-76.03,33.5916798472852
C1204F02,44.34,-75.76,289.443637345964
C1204F03,44.8,-68.28,121.090491669945
C1204F05,44.25,-75.75,403.345790435166
C1204F06,44.46,-75.73,469.476182828326
C1204F07,44.26,-75.38,163.421061740271
C1204F08,44.21,-73.88,387.091821875418
C1204F09,44.71,-73.87,255.991397728591
C1204F10,45.32,-70.58,416.437519100285
C1204F12,44.37,-73.9,391.350350159628
C1204F14,44.56,-70.9,902.829716524773
C1204P01,44.27,-75.86,67.4894790257736
C1204P02,44.27,-75.84,65.7669450026858
C1204P03,44.48,-68.04,104.54030718727
C1205C01,44.13,-73.27,101.659923250652
C1205C02,44.68,-72.39,122.68081842182
C1205C03,46.56,-67.89,42.6902687671664
C1205C04,46.84,-68.02,56.2985839214323
C1205C05,47.19,-68.01,143.530898215455
C1205F02,43.15,-72.1,167.840093384437
C1205F03,43.33,-72.77,276.755821847106
C1205F04,44.1,-69.5,116.924780674858
C1205F05,44.16,-75.3,106.029905171469
C1205F06,43.81,-71.58,320.601551603054
C1205F07,45.18,-71.21,150.427159411835
C1205F08,43.71,-75.85,351.906744829216
C1205F09,43.07,-72.53,383.680451535479
C1205F10,43.6,-71.64,178.098776197865
C1205F11,44.42,-72.56,1248.367886392
C1205F12,43.94,-72.5,187.648590481116
C1205F13,44.36,-72.4,145.612383923808
C1205F14,44.47,-72.4,628.827381193446
C1205F16,43.23,-73.76,217.765199187542
C1205F17,42.98,-72.29,315.885748521154
C1205F18,43.14,-72.55,318.749412747659
C1205F19,43.41,-70.65,178.52563668413
C1205F20,43.99,-72.03,
C1205F21,44.17,-72.01,167.32051682467
C1205F22,42.81,-73.32,146.310508473064
C1205F23,43.35,-72.44,217.154609749916
C1205F24,44.78,-72.23,154.881812418343
C1205F26,42.41,-78.58,120.162489855803
C1205F27,43.43,-75.7,290.744811881428
C1205F28,43.74,-72.59,172.361530892417
C1205F29,44.32,-73.7,284.374314642361
C1205F30,44.47,-72.17,495.088805103723
C1205F31,41.87,-73.21,253.925494455765
C1205F32,42.99,-73.21,
C1205F33,44.13,-72.12,171.475981767424
C1205F34,44.81,-72.49,111.12147616117
C1205F35,43.46,-75.31,210.775788153138
C1205F36,44.2,-71.79,111.636069035254
C1205F37,44.13,-70.08,80.1216924241031
C1205F38,41.91,-74.99,168.598626501615
C1205F39,42.76,-74.74,117.968199829178
C1205F40,42.46,-72.95,441.418811962877
C1205F41,43.25,-74.54,455.95226260819
C1205F44,43.32,-74.56,444.380157981631
C1205F47,43.37,-72.65,
C1205P01,43.52,-72.52,102.455385771583
C1205P02,43.32,-75.8,114.729436318982
C1205P03,44.61,-72.01,159.911646336812
C1205P04,43.49,-73.09,54.835421314118
C1205P05,43.38,-72.46,135.674678417444
C1205P06,44.52,-72.97,112.214212056262
C1205P07,44.93,-72.01,194.213799450174
C1205P08,44.04,-72.39,83.1535205026524
C1205P09,44.2,-72.15,147.828346336135
C1205X01,47.33,-68.31,60.7029274254083
C1206C02,42.84,-73.44,67.6190047833897
C1206C03,42.78,-78.52,122.463015943867
C1206C04,40.86,-81.85,145.271187810094
C1206C05,40.7,-82.69,80.3333845027992
C1206C06,40.79,-80.95,96.131036051785
C1206F01,41.6,-71.77,442.626747363676
C1206F03,42.52,-73.5,148.338366679796
C1206F04,41.42,-71.53,349.113497484307
C1206F05,41.62,-71.18,239.173143772613
C1206F07,42.54,-78.07,61.7971319270273
C1206F08,42.89,-71.52,409.684247760506
C1206F09,41.79,-72.14,67.4975089402789
C1206F11,40.81,-80.96,108.304113722592
C1206P02,40.88,-81.66,82.0935324983308
C1206P03,43.1,-72.54,177.379194148956
C1206P04,42.26,-79.38,123.361435744147
C1206P05,43.86,-73.36,94.8123221156588
C1206P06,43.94,-73.22,96.0672501237934
C1206P07,41.05,-80.33,76.4642921290841
C1206P12,41.82,-72.24,90.1690478634436
C1206W05,41.3,-72.82,77.3348338116673
C1206W07,41.83,-73.66,203.673144976829
C1206X01,41.18,-82.1,109.26846697689
C1207C01,43.92,-75.49,87.7094132407799
C1207C02,46.86,-67.98,159.883314098303
C1207C03,42.06,-77.81,94.3982052329939
C1207C04,43.45,-72.81,91.5768601884504
C1207C05,44.92,-73.81,127.600893568921
C1207F01,47.15,-68.23,123.49979915014
C1207F02,45.18,-69.63,317.308659210731
C1207F03,42.09,-73.05,
C1207F07,44.57,-69.39,235.461762899924
C1207F08,45.53,-68.91,633.412662962209
C1207F09,47.17,-68.65,226.186369224337
C1207F10,43.84,-75.82,202.797391227057
C1207F11,43.81,-72.48,196.671347291716
C1207F12,44.83,-70.02,193.619804977938
C1207F13,43.16,-72.68,416.184639428542
C1207F14,42.11,-78.63,77.7438567709756
C1207F15,42.53,-71.9,452.170171148841
C1207F16,43.31,-71.35,301.259928002913
C1207F17,43.22,-75.35,317.831924065131
C1207F18,43.34,-75.93,655.40495669273
C1207F19,44.26,-72.93,132.338161745164
C1207F20,44.33,-71.62,284.059254289891
C1207F21,43.9,-72.17,66.1955314856898
C1207F22,44.09,-72.16,285.831592274818
C1207F23,43.45,-70.71,274.261403754684
C1207F24,42.43,-73.18,405.128606851585
C1207F25,43.28,-72.31,164.962538259625
C1207F26,44.28,-69.04,101.451607705676
C1207F27,44.97,-70.02,341.139253406723
C1207F28,43.23,-71.61,123.442524698781
C1207F29,44.84,-71.38,130.726723616439
C1207F31,42.7,-73.04,270.000310286762
C1207P01,43.11,-70.95,114.793396571063
C1207P02,42.16,-78.26,90.7338532572644
C1207P04,44.48,-68.9,66.3421349693339
C1207P05,44.64,-72.34,108.354858211603
C1207P06,43.53,-72.87,165.090304925581
C1207W02,44.02,-70.51,681.430159650314
C1207W03,44.51,-67.9,669.719994790452
C1207W05,44.22,-69.42,572.084052824066
C1207W06,44.31,-69.04,279.549549512597
C1207W07,47.12,-68.34,500.000202571558
C1208C01,41.79,-81.05,64.8619861166451
C1208C02,42.36,-73.84,185.559175735639
C1208C03,40.68,-82.16,85.0703120787131
C1208C04,42.69,-78.87,89.6397323459525
C1208C05,41.57,-79.87,66.5935727544949
C1208F01,42.24,-73.86,188.192709422739
C1208F03,45.44,-68.48,490.250467424299
C1208F04,44.49,-75.66,195.16463984019
C1208F05,43.99,-69.96,555.45432486257
C1208F07,41.61,-80.32,172.329807978581
C1208F08,44.54,-75.37,180.25690188689
C1208F10,44.88,-75.15,206.221265102628
C1208P02,44.12,-73.21,254.026307483807
C1208P03,44.47,-75.73,229.508435930003
C1208P04,42.39,-77.51,85.5275139943381
C1208W02,43.02,-77.29,539.732179557435
C1208W03,44.05,-73.26,168.036183155261
C1208W04,40.83,-74.44,148.554806610434
C1208W05,45.05,-68.55,760.825178937946
C1208W06,45.04,-68.72,877.478939075662
C1209F01,45.2,-69.82,1130.93790026075
C1209F03,44.87,-71.12,1348.43639861412
C1209F04,42.85,-71.53,1428.46809359104
C1209F05,40.84,-74.38,975.300466578728
C1209F06,43.01,-74.55,538.895540622405
C1209F07,41.73,-74.84,
C1209F08,43.22,-70.72,2518.57457624644
C1209F10,44.33,-68.63,1570.54611356414
C1209F11,44.66,-73.96,1358.37836891003
C1209F12,45.58,-70.46,571.466949493062
C1209F13,42.25,-73.32,3353.74884834586
C1209W01,43.22,-71.66,538.515090087608
C1209W02,42.75,-72.08,1865.30693895553
C1209W03,44.21,-75.95,3275.153115133
C1209W04,41.38,-72.43,1673.1975358326
C1209W06,42.02,-71.63,953.372209861552
C1209W07,45.18,-69.09,1351.99871020779
C1209W08,44.94,-72.36,4038.09956047333
C1209W12,41.27,-72.66,813.176129155859
C1210C01,41.18,-80.06,74.4094609190926
C1210C02,41.8,-76.82,114.766127137219
C1210C03,43.11,-77.37,211.570854569253
C1210C04,41.53,-76.43,71.6817686770381
C1210C05,42.38,-75.62,82.4815095045092
C1210F01,43.86,-76.27,198.180155878166
C1210F02,41.58,-74.6,526.776397372145
C1210F04,42.29,-73.65,162.552527294368
C1210F05,42.91,-77.65,69.4532345341604
C1210F12,41.86,-72.43,215.228501299478
C1210P01,42.46,-75.48,109.391994561819
C1210P06,41.94,-72.82,176.894413940766
C1210P07,42.07,-75.45,112.054137556983
C1210P09,42.21,-79.1,131.14662020935
C1210P10,41.6,-76.48,131.841799345269
C1210W01,43.84,-69.83,291.554977403305
C1210W02,44.26,-70.23,286.05501611861
C1210W03,42.57,-73.79,121.74182976917
C1210W04,41.96,-71.09,1002.7559720057
C1210W05,43.29,-78.64,264.731231220106
C1210X01,41.79,-76.73,157.296723475856
C1210X02,41.56,-76.2,68.188155548092
C1211C01,42.23,-77.37,103.253866299346
C1211C02,43.05,-78.34,42.457607062656
C1211C03,44.67,-72.28,145.911255680366
C1211C04,44.96,-72.0,245.334601181788
C1211C05,44.86,-72.91,123.939674849238
C1211F01,41.29,-74.66,292.362168260901
C1211F03,42.7,-73.53,211.913237737597
C1211F04,43.49,-73.29,83.9407815603191
C1211F05,42.5,-72.91,613.797563261913
C1211F06,44.97,-72.6,164.931807879599
C1211F07,42.51,-74.27,180.344770097726
C1211F08,44.26,-72.27,284.741948416961
C1211F09,42.59,-74.1,96.9036228141864
C1211F10,41.45,-75.55,236.218636196896
C1211F12,42.22,-73.33,191.118305251519
C1211F13,42.2,-72.96,334.827828523071
C1211F14,44.86,-71.92,653.9130083753
C1211F15,43.99,-76.12,61.4815632933124
C1211F16,41.5,-73.75,162.322615834704
C1211F17,43.81,-72.32,154.621025992378
C1211F18,41.15,-74.47,
C1211F19,42.18,-73.61,249.558054736614
C1211F20,43.13,-72.44,165.108601447303
C1211F21,44.12,-72.78,363.204640416003
C1211F22,41.72,-73.76,224.41851410552
C1211F23,41.79,-72.79,89.3813350300763
C1211P01,44.66,-72.41,96.2295068931458
C1211P02,42.8,-78.29,418.261408619395
C1211P03,42.97,-77.88,64.0914780350748
C1211P04,42.4,-76.71,61.9459346564011
C1211P05,41.81,-75.0,38.0727960504675
C1211W02,45.01,-71.32,231.160835457904
C1211W05,44.84,-72.4,71.3051864290236
C1211W06,45.54,-69.8,169.223539932519
C1211W07,45.31,-67.52,
C1211W08,45.15,-68.24,183.314339231466
C1211X01,47.27,-68.26,70.5359125064692
C1211X02,47.25,-68.18,190.728878055877
C1212C01,43.2,-78.01,51.4197454162873
C1212C04,41.26,-81.18,94.1369122022582
C1212C06,41.33,-80.17,72.7609131258356
C1212F01,42.39,-77.78,119.442380801308
C1212F02,42.02,-75.66,135.70794431557
C1212F03,42.84,-71.03,590.801848236909
C1212F04,41.41,-80.2,
C1212F05,41.84,-76.7,161.264974507465
C1212F06,42.69,-76.34,303.166777869436
C1212F07,41.41,-75.04,170.7584813153
C1212F08,41.22,-80.65,86.5748315414037
C1212F10,41.73,-80.4,197.071116795122
C1212F11,41.81,-80.28,198.751390044266
C1212F12,41.54,-71.25,321.306767074278
C1212F13,41.41,-80.02,135.090800908278
C1212P01,42.37,-78.28,46.5795779084941
C1212P02,41.76,-77.26,67.2039292464896
C1212P03,42.18,-76.26,55.6581670901025
C1212P06,42.98,-74.35,113.116815556625
C1212P07,41.63,-76.07,147.040951418337
C1212P08,42.31,-76.26,116.298396022363
C1212P09,41.03,-80.89,112.375481941304
C1212W04,42.65,-74.05,244.467570353416
C1212W05,41.35,-80.16,137.707421743152
C1212W06,41.41,-71.81,562.189813464824
C1212W08,43.35,-75.65,375.875422341269
C1212W09,41.41,-71.46,
C1212X01,43.18,-73.56,118.939811805294
C1212X02,43.29,-78.67,90.7158899949862
C1302C01,38.41,-78.98,71.4230076828228
C1302C02,40.0,-75.97,88.8730618566289
C1302C04,40.24,-80.59,195.872809762651
C1302C05,38.62,-81.95,99.1092946960826
C1302F01,39.37,-81.99,134.367616179947
C1302F02,38.54,-81.98,138.08870576549
C1302F03,38.01,-80.05,117.563492300741
C1302F04,38.26,-78.46,89.7168611337593
C1302F05,38.76,-80.69,89.3327203406546
C1302P01,37.17,-81.21,86.5157230395777
C1302P02,38.91,-78.51,74.5630870921958
C1302P03,39.25,-77.6,80.6626259680293
C1302P04,38.72,-78.46,
C1302P06,37.01,-81.54,60.6688192312676
C1303F01,42.0,-79.02,
C1303F02,37.93,-79.98,363.436180314381
C1304C01,38.67,-75.68,56.1941185078684
C1304C02,38.89,-75.36,35.1409374125973
C1304C04,39.74,-75.42,64.1384462445461
C1304C05,38.57,-75.86,44.4820144988181
C1304C06,39.69,-74.81,30.033047777697
C1304C07,38.82,-75.34,33.4914089915704
C1304C09,38.61,-75.86,55.3466756988634
C1304C10,38.63,-75.85,62.5601139467581
C1304F01,40.09,-74.45,198.488231230022
C1304F02,39.23,-78.5,132.525283313153
C1304F03,38.47,-76.74,87.040778657968
C1304F07,39.69,-74.91,153.023004594895
C1304F09,39.04,-82.19,85.5196020797268
C1304F92,40.79,-77.37,215.067164103862
C1304F98,40.57,-77.85,94.9182479251147
C1304P01,41.14,-79.11,195.067976494651
C1304P02,38.46,-78.17,29.668221592668
C1304P03,38.68,-78.04,37.7134670886252
C1304P04,38.45,-78.32,85.2963412663381
C1304P05,39.85,-75.59,77.7042754302067
C1305C01,38.57,-75.3,22.4839583310552
C1305C02,39.3,-76.09,50.7263640175359
C1305C03,38.67,-75.96,39.9693330817151
C1305C04,40.38,-74.82,86.3776894242953
C1305C05,38.66,-76.14,52.9937000355922
C1305F02,38.87,-82.64,136.781367066
C1305F03,39.54,-78.56,237.21689026784
C1305F04,39.1,-82.65,118.91048842119
C1305F06,41.36,-79.78,176.110790899959
C1305F07,40.98,-78.3,
C1305F08,39.62,-79.12,149.692255535207
C1305F10,39.35,-82.52,69.5596422531345
C1305F11,41.4,-78.66,
C1305F12,40.39,-79.51,97.9634681591916
C1305F14,40.65,-78.5,158.178424559992
C1305F15,39.0,-82.55,117.783425684008
C1305F16,38.78,-79.97,253.995376792361
C1305F19,39.8,-74.29,412.31835206192
C1305F20,38.24,-80.8,228.318741846707
C1305F29,39.45,-79.17,158.888019871675
C1305P01,40.59,-81.39,76.9491557844072
C1305P02,40.02,-76.64,47.3814350116423
C1305P03,38.58,-76.13,60.1197145442128
C1305P06,38.83,-80.28,81.9772245168355
C1305P07,40.72,-77.36,51.2661076333782
C1305P09,40.21,-76.38,77.0279532315822
C1305P10,38.96,-80.27,92.0098234641798
C1305W01,39.14,-75.72,438.415037797998
C1305W06,39.16,-74.7,1113.61236422535
C1305W07,40.5,-74.91,104.017293538459
C1306F01,39.36,-75.2,1526.50794326428
C1306F02,39.68,-74.54,1847.73939982492
C1306F05,39.76,-74.87,1811.06935317507
C1306F06,39.03,-75.5,1920.41371704798
C1306W01,38.77,-75.32,191.166710587482
C1306W02,38.42,-75.98,2505.08014904482
C1306W04,38.03,-75.86,1629.44540162824
C1306W10,39.68,-74.76,2418.38989137852
C1307C01,40.18,-76.48,51.3951388880747
C1307C02,39.37,-77.67,59.0383130523294
C1307C03,39.21,-83.04,92.2467929116484
C1307C04,39.33,-77.14,18.9317309973996
C1307C05,39.4,-75.3,15.3822902748955
C1307C07,39.93,-76.11,87.8106671288506
C1307C11,39.63,-77.19,
C1307C12,39.27,-77.09,60.176378986061
C1307C95,39.04,-76.09,55.9628924735899
C1307C97,38.33,-76.69,52.5635937370882
C1307C98,40.1,-76.19,76.6429056865058
C1307F01,37.59,-80.4,235.734273607956
C1307F02,38.27,-78.31,106.932318934129
C1307F03,40.26,-80.55,183.783375295877
C1307F04,38.88,-81.35,82.2115879629914
C1307F05,38.79,-80.37,270.774017847129
C1307F06,39.37,-81.13,142.465493997639
C1307F07,38.65,-76.88,344.273087895094
C1307F08,39.27,-79.77,214.649472327633
C1307F09,39.73,-81.83,
C1307F10,39.46,-79.63,97.8037541716672
C1307F11,37.82,-80.91,77.3616912565064
C1307F12,40.03,-76.89,44.9279133294262
C1307F13,40.34,-74.75,41.3779513502927
C1307F14,38.76,-80.59,106.895915583144
C1307F17,40.13,-76.95,105.301256762766
C1307F18,38.17,-83.08,120.596533031673
C1307F21,38.78,-80.37,83.4644895803706
C1307F22,40.25,-79.56,92.2545135452174
C1307F23,40.88,-79.7,36.3680838767455
C1307F24,39.0,-76.61,132.566661001464
C1307F25,40.33,-76.16,85.0025827320239
C1307F26,37.44,-80.98,223.409115004222
C1307F27,38.1,-80.21,250.77913517633
C1307F28,39.4,-79.88,49.5553248403404
C1307F30,40.52,-81.1,62.5862292318216
C1307F31,40.65,-78.49,
C1307F32,38.9,-77.55,104.122297788961
C1307F33,38.54,-78.58,490.704419193574
